,지역,망,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
216,서울 종로구,도시대기,111123,종로구,2022011001,0.004,1.2,0.002,0.057,87.0,81.0,서울 종로구 종로35가길 19
217,서울 종로구,도시대기,111123,종로구,2022011002,0.004,1.3,0.002,0.059,90.0,79.0,서울 종로구 종로35가길 19
218,서울 종로구,도시대기,111123,종로구,2022011003,0.004,1.3,0.002,0.06,98.0,85.0,서울 종로구 종로35가길 19
219,서울 종로구,도시대기,111123,종로구,2022011004,0.004,1.3,0.002,0.058,94.0,80.0,서울 종로구 종로35가길 19
220,서울 종로구,도시대기,111123,종로구,2022011005,0.003,1.2,0.002,0.054,97.0,87.0,서울 종로구 종로35가길 19
221,서울 종로구,도시대기,111123,종로구,2022011006,0.003,1.2,0.002,0.05,94.0,83.0,서울 종로구 종로35가길 19
222,서울 종로구,도시대기,111123,종로구,2022011007,0.003,1.2,0.002,0.051,100.0,89.0,서울 종로구 종로35가길 19
223,서울 종로구,도시대기,111123,종로구,2022011008,0.004,1.2,0.002,0.053,98.0,86.0,서울 종로구 종로35가길 19
224,서울 종로구,도시대기,111123,종로구,2022011009,0.004,1.4,0.003,0.056,107.0,92.0,서울 종로구 종로35가길 19
225,서울 종로구,도시대기,111123,종로구,2022011010,0.004,1.3,0.004,0.053,103.0,93.0,서울 종로구 종로35가길 19
226,서울 종로구,도시대기,111123,종로구,2022011011,0.005,1.2,0.007,0.049,120.0,104.0,서울 종로구 종로35가길 19
227,서울 종로구,도시대기,111123,종로구,2022011012,0.005,1.3,0.009,0.055,123.0,106.0,서울 종로구 종로35가길 19
228,서울 종로구,도시대기,111123,종로구,2022011013,0.005,1.3,0.009,0.061,124.0,109.0,서울 종로구 종로35가길 19
229,서울 종로구,도시대기,111123,종로구,2022011014,0.005,1.1,0.01,0.061,106.0,96.0,서울 종로구 종로35가길 19
230,서울 종로구,도시대기,111123,종로구,2022011015,0.004,0.8,0.015,0.049,90.0,75.0,서울 종로구 종로35가길 19
231,서울 종로구,도시대기,111123,종로구,2022011016,0.004,0.6,0.017,0.039,54.0,43.0,서울 종로구 종로35가길 19
232,서울 종로구,도시대기,111123,종로구,2022011017,0.004,0.8,0.01,0.051,68.0,54.0,서울 종로구 종로35가길 19
233,서울 종로구,도시대기,111123,종로구,2022011018,0.004,0.9,0.007,0.054,86.0,71.0,서울 종로구 종로35가길 19
234,서울 종로구,도시대기,111123,종로구,2022011019,0.004,0.9,0.006,0.052,93.0,79.0,서울 종로구 종로35가길 19
235,서울 종로구,도시대기,111123,종로구,2022011020,0.004,0.5,0.027,0.027,62.0,51.0,서울 종로구 종로35가길 19
236,서울 종로구,도시대기,111123,종로구,2022011021,0.003,0.5,0.031,0.021,26.0,20.0,서울 종로구 종로35가길 19
237,서울 종로구,도시대기,111123,종로구,2022011022,0.004,0.5,0.032,0.021,32.0,24.0,서울 종로구 종로35가길 19
238,서울 종로구,도시대기,111123,종로구,2022011023,0.004,0.5,0.03,0.021,34.0,28.0,서울 종로구 종로35가길 19
239,서울 종로구,도시대기,111123,종로구,2022011024,0.003,0.6,0.013,0.036,42.0,33.0,서울 종로구 종로35가길 19
240,서울 종로구,도시대기,111123,종로구,2022011101,0.004,0.7,0.026,0.018,45.0,38.0,서울 종로구 종로35가길 19
241,서울 종로구,도시대기,111123,종로구,2022011102,0.003,0.6,0.033,0.01,46.0,40.0,서울 종로구 종로35가길 19
242,서울 종로구,도시대기,111123,종로구,2022011103,0.003,0.6,0.029,0.011,49.0,41.0,서울 종로구 종로35가길 19
243,서울 종로구,도시대기,111123,종로구,2022011104,0.003,0.5,0.027,0.011,45.0,37.0,서울 종로구 종로35가길 19
244,서울 종로구,도시대기,111123,종로구,2022011105,0.003,0.4,0.026,0.012,39.0,27.0,서울 종로구 종로35가길 19
245,서울 종로구,도시대기,111123,종로구,2022011106,0.003,0.4,0.023,0.013,36.0,25.0,서울 종로구 종로35가길 19
246,서울 종로구,도시대기,111123,종로구,2022011107,0.003,0.4,0.019,0.017,36.0,24.0,서울 종로구 종로35가길 19
247,서울 종로구,도시대기,111123,종로구,2022011108,0.003,0.4,0.017,0.019,34.0,23.0,서울 종로구 종로35가길 19
248,서울 종로구,도시대기,111123,종로구,2022011109,0.003,0.5,0.018,0.017,29.0,19.0,서울 종로구 종로35가길 19
249,서울 종로구,도시대기,111123,종로구,2022011110,0.003,0.4,0.019,0.016,26.0,17.0,서울 종로구 종로35가길 19
250,서울 종로구,도시대기,111123,종로구,2022011111,0.003,0.4,0.019,0.017,27.0,15.0,서울 종로구 종로35가길 19
251,서울 종로구,도시대기,111123,종로구,2022011112,0.003,0.4,0.024,0.013,28.0,16.0,서울 종로구 종로35가길 19
252,서울 종로구,도시대기,111123,종로구,2022011113,0.004,0.4,0.026,0.013,28.0,18.0,서울 종로구 종로35가길 19
253,서울 종로구,도시대기,111123,종로구,2022011114,0.003,0.4,0.027,0.013,24.0,13.0,서울 종로구 종로35가길 19
254,서울 종로구,도시대기,111123,종로구,2022011115,0.003,0.4,0.029,0.013,27.0,16.0,서울 종로구 종로35가길 19
255,서울 종로구,도시대기,111123,종로구,2022011116,0.003,0.4,0.028,0.014,23.0,16.0,서울 종로구 종로35가길 19
256,서울 종로구,도시대기,111123,종로구,2022011117,0.003,0.4,0.026,0.015,23.0,12.0,서울 종로구 종로35가길 19
257,서울 종로구,도시대기,111123,종로구,2022011118,0.003,0.5,0.021,0.019,24.0,15.0,서울 종로구 종로35가길 19
258,서울 종로구,도시대기,111123,종로구,2022011119,0.003,0.4,0.023,0.018,23.0,14.0,서울 종로구 종로35가길 19
259,서울 종로구,도시대기,111123,종로구,2022011120,0.003,0.4,0.024,0.016,26.0,16.0,서울 종로구 종로35가길 19
260,서울 종로구,도시대기,111123,종로구,2022011121,0.003,0.4,0.024,0.015,28.0,17.0,서울 종로구 종로35가길 19
261,서울 종로구,도시대기,111123,종로구,2022011122,0.003,0.5,0.023,0.014,27.0,18.0,서울 종로구 종로35가길 19
262,서울 종로구,도시대기,111123,종로구,2022011123,0.003,0.4,0.022,0.015,31.0,20.0,서울 종로구 종로35가길 19
263,서울 종로구,도시대기,111123,종로구,2022011124,0.003,0.4,0.023,0.014,28.0,20.0,서울 종로구 종로35가길 19
264,서울 종로구,도시대기,111123,종로구,2022011201,0.003,0.4,0.024,0.013,29.0,21.0,서울 종로구 종로35가길 19
265,서울 종로구,도시대기,111123,종로구,2022011202,0.003,0.4,0.021,0.014,24.0,17.0,서울 종로구 종로35가길 19
266,서울 종로구,도시대기,111123,종로구,2022011203,0.003,0.4,0.022,0.013,26.0,17.0,서울 종로구 종로35가길 19
267,서울 종로구,도시대기,111123,종로구,2022011204,0.003,0.4,0.021,0.013,26.0,17.0,서울 종로구 종로35가길 19
268,서울 종로구,도시대기,111123,종로구,2022011205,0.003,0.4,0.019,0.014,28.0,21.0,서울 종로구 종로35가길 19
269,서울 종로구,도시대기,111123,종로구,2022011206,0.003,0.4,0.01,0.026,25.0,18.0,서울 종로구 종로35가길 19
270,서울 종로구,도시대기,111123,종로구,2022011207,0.003,0.4,0.013,0.021,30.0,19.0,서울 종로구 종로35가길 19
271,서울 종로구,도시대기,111123,종로구,2022011208,0.004,0.5,0.009,0.026,31.0,21.0,서울 종로구 종로35가길 19
272,서울 종로구,도시대기,111123,종로구,2022011209,0.004,0.5,0.011,0.025,30.0,18.0,서울 종로구 종로35가길 19
273,서울 종로구,도시대기,111123,종로구,2022011210,0.004,0.4,0.019,0.017,22.0,13.0,서울 종로구 종로35가길 19
274,서울 종로구,도시대기,111123,종로구,2022011211,0.004,0.4,0.02,0.016,21.0,15.0,서울 종로구 종로35가길 19
275,서울 종로구,도시대기,111123,종로구,2022011212,0.004,0.5,0.019,0.019,26.0,17.0,서울 종로구 종로35가길 19
276,서울 종로구,도시대기,111123,종로구,2022011213,0.003,0.5,0.024,0.016,36.0,24.0,서울 종로구 종로35가길 19
277,서울 종로구,도시대기,111123,종로구,2022011214,0.003,0.5,0.025,0.016,20.0,12.0,서울 종로구 종로35가길 19
278,서울 종로구,도시대기,111123,종로구,2022011215,0.003,0.5,0.028,0.016,25.0,17.0,서울 종로구 종로35가길 19
279,서울 종로구,도시대기,111123,종로구,2022011216,0.004,0.5,0.029,0.016,28.0,20.0,서울 종로구 종로35가길 19
280,서울 종로구,도시대기,111123,종로구,2022011217,0.003,0.5,0.027,0.018,30.0,19.0,서울 종로구 종로35가길 19
281,서울 종로구,도시대기,111123,종로구,2022011218,0.003,0.6,0.022,0.023,42.0,30.0,서울 종로구 종로35가길 19
282,서울 종로구,도시대기,111123,종로구,2022011219,0.003,0.5,0.018,0.028,41.0,29.0,서울 종로구 종로35가길 19
283,서울 종로구,도시대기,111123,종로구,2022011220,0.003,0.5,0.017,0.028,30.0,21.0,서울 종로구 종로35가길 19
284,서울 종로구,도시대기,111123,종로구,2022011221,0.003,0.5,0.019,0.025,26.0,18.0,서울 종로구 종로35가길 19
285,서울 종로구,도시대기,111123,종로구,2022011222,0.003,0.5,0.02,0.023,24.0,17.0,서울 종로구 종로35가길 19
286,서울 종로구,도시대기,111123,종로구,2022011223,0.003,0.5,0.017,0.026,24.0,20.0,서울 종로구 종로35가길 19
287,서울 종로구,도시대기,111123,종로구,2022011224,0.003,0.5,0.02,0.022,25.0,17.0,서울 종로구 종로35가길 19
288,서울 종로구,도시대기,111123,종로구,2022011301,0.004,0.4,0.026,0.015,21.0,14.0,서울 종로구 종로35가길 19
289,서울 종로구,도시대기,111123,종로구,2022011302,0.003,0.4,0.029,0.012,19.0,13.0,서울 종로구 종로35가길 19
290,서울 종로구,도시대기,111123,종로구,2022011303,0.003,0.4,0.029,0.011,22.0,12.0,서울 종로구 종로35가길 19
291,서울 종로구,도시대기,111123,종로구,2022011304,0.003,0.4,0.029,0.011,15.0,11.0,서울 종로구 종로35가길 19
292,서울 종로구,도시대기,111123,종로구,2022011305,0.004,0.4,0.028,0.013,20.0,14.0,서울 종로구 종로35가길 19
293,서울 종로구,도시대기,111123,종로구,2022011306,0.003,0.4,0.024,0.016,19.0,14.0,서울 종로구 종로35가길 19
294,서울 종로구,도시대기,111123,종로구,2022011307,0.004,0.5,0.022,0.018,24.0,17.0,서울 종로구 종로35가길 19
295,서울 종로구,도시대기,111123,종로구,2022011308,0.003,0.5,0.015,0.023,32.0,22.0,서울 종로구 종로35가길 19
296,서울 종로구,도시대기,111123,종로구,2022011309,0.004,0.5,0.018,0.02,29.0,23.0,서울 종로구 종로35가길 19
297,서울 종로구,도시대기,111123,종로구,2022011310,0.004,0.5,0.017,0.021,31.0,18.0,서울 종로구 종로35가길 19
298,서울 종로구,도시대기,111123,종로구,2022011311,0.004,0.5,0.023,0.016,33.0,20.0,서울 종로구 종로35가길 19
299,서울 종로구,도시대기,111123,종로구,2022011312,0.004,0.6,0.025,0.014,46.0,20.0,서울 종로구 종로35가길 19
300,서울 종로구,도시대기,111123,종로구,2022011313,0.004,0.5,0.027,0.012,52.0,20.0,서울 종로구 종로35가길 19
301,서울 종로구,도시대기,111123,종로구,2022011314,0.004,0.4,0.029,0.011,48.0,13.0,서울 종로구 종로35가길 19
302,서울 종로구,도시대기,111123,종로구,2022011315,0.004,0.4,0.029,0.012,45.0,10.0,서울 종로구 종로35가길 19
303,서울 종로구,도시대기,111123,종로구,2022011316,0.003,0.4,0.029,0.012,42.0,11.0,서울 종로구 종로35가길 19
304,서울 종로구,도시대기,111123,종로구,2022011317,0.003,0.4,0.027,0.013,43.0,10.0,서울 종로구 종로35가길 19
305,서울 종로구,도시대기,111123,종로구,2022011318,0.004,0.4,0.025,0.015,44.0,12.0,서울 종로구 종로35가길 19
306,서울 종로구,도시대기,111123,종로구,2022011319,0.003,0.5,0.024,0.015,46.0,13.0,서울 종로구 종로35가길 19
307,서울 종로구,도시대기,111123,종로구,2022011320,0.004,0.5,0.022,0.016,39.0,16.0,서울 종로구 종로35가길 19
308,서울 종로구,도시대기,111123,종로구,2022011321,0.003,0.4,0.023,0.015,29.0,13.0,서울 종로구 종로35가길 19
309,서울 종로구,도시대기,111123,종로구,2022011322,0.004,0.5,0.021,0.016,30.0,16.0,서울 종로구 종로35가길 19
310,서울 종로구,도시대기,111123,종로구,2022011323,0.003,0.4,0.022,0.015,26.0,14.0,서울 종로구 종로35가길 19
311,서울 종로구,도시대기,111123,종로구,2022011324,0.003,0.4,0.02,0.017,23.0,12.0,서울 종로구 종로35가길 19
312,서울 종로구,도시대기,111123,종로구,2022011401,0.003,0.4,0.021,0.015,28.0,15.0,서울 종로구 종로35가길 19
313,서울 종로구,도시대기,111123,종로구,2022011402,0.003,0.4,0.021,0.015,25.0,14.0,서울 종로구 종로35가길 19
314,서울 종로구,도시대기,111123,종로구,2022011403,0.004,0.4,0.023,0.012,24.0,15.0,서울 종로구 종로35가길 19
315,서울 종로구,도시대기,111123,종로구,2022011404,0.004,0.4,0.022,0.014,24.0,13.0,서울 종로구 종로35가길 19
316,서울 종로구,도시대기,111123,종로구,2022011405,0.003,0.5,0.019,0.015,20.0,13.0,서울 종로구 종로35가길 19
317,서울 종로구,도시대기,111123,종로구,2022011406,0.004,0.5,0.011,0.025,25.0,14.0,서울 종로구 종로35가길 19
318,서울 종로구,도시대기,111123,종로구,2022011407,0.004,0.5,0.006,0.029,22.0,11.0,서울 종로구 종로35가길 19
319,서울 종로구,도시대기,111123,종로구,2022011408,0.004,0.5,0.007,0.028,24.0,13.0,서울 종로구 종로35가길 19
320,서울 종로구,도시대기,111123,종로구,2022011409,0.004,0.6,0.008,0.028,29.0,13.0,서울 종로구 종로35가길 19
321,서울 종로구,도시대기,111123,종로구,2022011410,0.004,0.5,0.016,0.02,18.0,8.0,서울 종로구 종로35가길 19
322,서울 종로구,도시대기,111123,종로구,2022011411,0.004,0.6,0.015,0.024,24.0,13.0,서울 종로구 종로35가길 19
323,서울 종로구,도시대기,111123,종로구,2022011412,0.004,0.7,0.013,0.032,32.0,18.0,서울 종로구 종로35가길 19
324,서울 종로구,도시대기,111123,종로구,2022011413,0.005,0.7,0.012,0.035,38.0,23.0,서울 종로구 종로35가길 19
325,서울 종로구,도시대기,111123,종로구,2022011414,0.005,0.6,0.014,0.03,30.0,18.0,서울 종로구 종로35가길 19
326,서울 종로구,도시대기,111123,종로구,2022011415,0.004,0.5,0.018,0.027,36.0,24.0,서울 종로구 종로35가길 19
327,서울 종로구,도시대기,111123,종로구,2022011416,0.004,0.5,0.016,0.029,26.0,15.0,서울 종로구 종로35가길 19
328,서울 종로구,도시대기,111123,종로구,2022011417,0.004,0.5,0.013,0.034,43.0,22.0,서울 종로구 종로35가길 19
329,서울 종로구,도시대기,111123,종로구,2022011418,0.004,0.6,0.006,0.043,38.0,25.0,서울 종로구 종로35가길 19
330,서울 종로구,도시대기,111123,종로구,2022011419,0.004,0.8,0.002,0.049,43.0,26.0,서울 종로구 종로35가길 19
331,서울 종로구,도시대기,111123,종로구,2022011420,0.004,0.8,0.003,0.05,43.0,26.0,서울 종로구 종로35가길 19
332,서울 종로구,도시대기,111123,종로구,2022011421,0.004,0.6,0.002,0.049,43.0,26.0,서울 종로구 종로35가길 19
333,서울 종로구,도시대기,111123,종로구,2022011422,0.004,0.6,0.005,0.042,42.0,26.0,서울 종로구 종로35가길 19
334,서울 종로구,도시대기,111123,종로구,2022011423,0.004,0.5,0.012,0.033,37.0,26.0,서울 종로구 종로35가길 19
335,서울 종로구,도시대기,111123,종로구,2022011424,0.003,0.5,0.01,0.035,34.0,22.0,서울 종로구 종로35가길 19
336,서울 종로구,도시대기,111123,종로구,2022011501,0.004,0.9,0.003,0.053,35.0,24.0,서울 종로구 종로35가길 19
337,서울 종로구,도시대기,111123,종로구,2022011502,0.004,0.8,0.002,0.052,40.0,24.0,서울 종로구 종로35가길 19
338,서울 종로구,도시대기,111123,종로구,2022011503,0.004,0.8,0.002,0.051,38.0,26.0,서울 종로구 종로35가길 19
339,서울 종로구,도시대기,111123,종로구,2022011504,0.004,0.9,0.002,0.053,37.0,26.0,서울 종로구 종로35가길 19
340,서울 종로구,도시대기,111123,종로구,2022011505,0.004,0.9,0.002,0.051,42.0,26.0,서울 종로구 종로35가길 19
341,서울 종로구,도시대기,111123,종로구,2022011506,0.004,0.9,0.002,0.049,38.0,27.0,서울 종로구 종로35가길 19
342,서울 종로구,도시대기,111123,종로구,2022011507,0.004,0.7,0.002,0.045,38.0,31.0,서울 종로구 종로35가길 19
343,서울 종로구,도시대기,111123,종로구,2022011508,0.004,0.7,0.002,0.046,36.0,26.0,서울 종로구 종로35가길 19
344,서울 종로구,도시대기,111123,종로구,2022011509,0.004,0.8,0.003,0.047,37.0,24.0,서울 종로구 종로35가길 19
345,서울 종로구,도시대기,111123,종로구,2022011510,0.004,0.8,0.005,0.045,38.0,25.0,서울 종로구 종로35가길 19
346,서울 종로구,도시대기,111123,종로구,2022011511,0.005,0.9,0.005,0.05,49.0,31.0,서울 종로구 종로35가길 19
347,서울 종로구,도시대기,111123,종로구,2022011512,0.005,0.8,0.007,0.048,47.0,29.0,서울 종로구 종로35가길 19
348,서울 종로구,도시대기,111123,종로구,2022011513,0.005,0.8,0.006,0.047,53.0,38.0,서울 종로구 종로35가길 19
